id	rock	label_theme
199	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BKP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
200	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CHRM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
201	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CEBS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
202	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WNS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
203	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BES	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
204	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ERGL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
205	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/INCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
206	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RMDD	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
207	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GRBW	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
208	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CLCL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
209	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SPPS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
210	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WIHG	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
211	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NGRC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
212	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBOF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
213	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ABMR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
214	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBKL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
215	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TBNC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
216	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DOXC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
217	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PRHM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
218	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PCR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
219	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HAWT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
220	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SDM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
221	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DCML	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
222	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BONH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
223	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DAAQ	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
224	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CVN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
225	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HNCK	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
226	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PONR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
227	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RWV	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
228	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/IHEB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
229	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/EXFL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
230	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CFFC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
231	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MDF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
232	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SUSA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
233	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
234	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RHUMC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
235	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SRSM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
236	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HURC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
237	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CRSH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
238	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BIDY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
239	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ARSS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
240	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KIGT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
241	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CHGR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
242	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MSCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
243	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/H2C1	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
244	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DNML	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
245	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MUP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
246	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RADC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
247	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NRD	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
248	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BNKS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
249	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HHWY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
250	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NESE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
251	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TLM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
252	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LACDI	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
253	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SBRY	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
254	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CSTD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
255	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CRCS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
256	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBPE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
257	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/YCSL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
258	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/IOGO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
259	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RFQ	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
260	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/EDG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
261	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BERI3	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
262	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TILMP	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
263	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GOSI	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
264	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WSS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
265	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KILI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
266	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ULLB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
267	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GNKY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
268	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BETP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
269	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RYCL	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
270	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PRO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
271	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LOC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
272	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DGW	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
273	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/JK	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
274	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBGL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
275	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DEL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
276	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WHGL	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
277	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DKSA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
278	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BNCH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
279	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/OACO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
280	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/STYC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
281	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
282	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HKYL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
283	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CLFL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
284	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GOWN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
285	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SAHP	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
286	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DOU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
287	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GLOS	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
288	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RGT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
289	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DHGR	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
290	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DAIG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
291	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/URA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
292	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NMSC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
293	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/AEX	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
294	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BHPD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
295	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CORS	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
296	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MMSL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
297	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BRDY	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
298	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CEC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
299	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ACM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
300	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HOF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
301	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PE	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
302	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CDMR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
303	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CAWD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
304	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BEM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
305	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DOS	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
306	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BDHV	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
307	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HSZM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
308	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MEVA	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
309	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KLLA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
310	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MUR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
311	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UMIL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
312	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LIKB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
313	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WWS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
314	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GCCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
315	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/FSTS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
316	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/STOHD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
317	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NAMA1	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
318	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DLR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
319	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BEBH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
320	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CLOCL	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
321	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BAYL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
322	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/STMS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
323	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GCRIM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
324	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LEKI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
325	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/COCM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
326	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/REA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
327	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RMLY	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
328	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TESH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
329	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SPC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
330	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/FRIS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
331	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/FAIR	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
332	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BNCC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
333	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UCSS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
334	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TPLS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
335	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HMG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
336	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KV	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
337	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GUCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
338	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DPS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
339	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SILU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
340	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BGLM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
341	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MTS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
342	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TOOM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
343	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SUHG	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
344	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LWMAS	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
345	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BTMV	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
346	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SHDER	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
347	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TLEE	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
348	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GFSDA	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
349	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BALD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
350	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/P22	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
351	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BHVF	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
352	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KILD	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
353	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BSLTC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
354	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CCG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
355	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LHL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
356	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DMB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
357	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/OXBC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
358	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/OVENC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
359	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/TEAS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
360	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LUNV	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
361	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WAGT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
362	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LPGO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
363	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KERI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
364	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LGGI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
365	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GLTS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
366	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GAPS	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
367	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KITU	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
368	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RMD	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
369	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/RTL	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
370	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/GWL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
371	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WCB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
372	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/PMSH	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
373	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/COCL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
374	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DBLW	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
375	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/AIL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
376	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/DRBG	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
377	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/USI	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
378	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/WDCO	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
379	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CGEL	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
380	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/KDM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
381	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/NESA	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
382	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/EFFC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
383	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/HHI	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
384	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SPOT	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
385	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/ROHG	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
386	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MANSE	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
387	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SKYL	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
388	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LDE2	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
389	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/LUG4	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
390	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/SBSM	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
391	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/UIPEC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
392	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/MCLB	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
393	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CH2L	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
394	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/CLFN	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
395	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BALT	http://data.bgs.ac.uk/id/Lexicon/Theme/SPRFCL
396	http://data.bgs.ac.uk/id/Lexicon/NamedRockUnit/BALC	http://data.bgs.ac.uk/id/Lexicon/Theme/BEDRCK
